Dialogue ID,Turn,Teacher,Student,Correct,Prob,KC Probs,Dialogue Acc.,KCs,Notes
305,8,What to?,would it be... 5? 5 over the 12,true,0.5801,0.5801,1.0000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
305,9,in place of the star?,Yes...,na,--,--,1.0000,None,
305,10,That's correct! Sure you understand why?,"Yes, thank you",na,--,--,1.0000,None,
305,11,"OK, I'll pass you back!",,na,--,--,1.0000,None,
,,,,,,,,,
306,1,"Hi Merritt, this is Alex one of the tutors at Eedi. How can I help?",Hello. I need help with how I answer this question but I have forgotten how to.,na,--,--,0.6000,None,
306,2,No worries. I would start this question by adding the 2 fractions together. How would we add 2/5 and 3/4 together?,We would find the number that 5 and 4 go into,true,--,--,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,3,👍,Which is 20,na,--,--,0.6000,None,
306,4,What number would that be? 👍. How do we give 2/5 a denominator of 20?,We times it by the 4,true,0.5879,0.5879,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,5,👍. So what will the numerator be?,2+3=5 but what do I do with the 1,False,0.6847,0.6847,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,6,I would add the one on after I have added the fractions,Ok. is it 6 then?,False,0.5933,0.5933,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,7,Not quite. What did you get for 2/5 + 3/4?,5/20,False,0.5714,0.5714,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,8,2/5 = 8/20. as we need to multiply the numerator and denominator by 4. 3/4 =,12/16,False,0.6191,0.6191,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,9,We need to make sure it has the same denominator as the 2/5,Ok,na,--,--,0.6000,None,
306,10,3/4 is how many twentieths?,15?,true,0.6667,0.6667,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,11,👍. So now we are doing 8/20 + 15 /20,23/20,true,0.8062,0.8062,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,12,Excellent. How would we write this as a mixed number?,1 3/20,true,0.6769,0.6769,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,13,"Super, now add the 1 on",2 3/20,true,0.8380,0.8380,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,14,👍. So what would the star be?,3,true,0.6793,0.6793,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
306,15,Great job. I will pass you straight back to the bot so you can type in your answer,Thank you,na,--,--,0.6000,None,
306,16,Keep up the great work 😊,,na,--,--,0.6000,None,
,,,,,,,,,
307,1,Hey! How can I help? 😃,Can I addd the whole number to the fraction and then convert the denominator?,na,--,--,0.6000,None,
307,2,lets convert the fractions to have the same denominator first. what would the common denominator be?,20,true,--,--,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
307,3,great. 2/5 = ?/20,8,true,0.6802,0.6802,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
307,4,brillianr. brilliant. 3/4 = ?/20,15,true,0.6105,0.6105,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
307,5,great. 8/20 + 15/20 = ?/20,24,False,0.8448,0.8448,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
307,6,just check that 8 + 15 =,I meant 23,true,0.9190,0.9190,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
307,7,🙂. so we have 23/20. what is that as a mixed number?,1 3/20,true,0.4198,0.4198,0.6000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
307,8,great,Thanks for the help,na,--,--,0.6000,None,
307,9,🙂. bye,,na,--,--,0.6000,None,
,,,,,,,,,
308,1,Hi.  How can I help?,hi i kind of dont understand ny of this. ?,na,--,--,0.7500,None,
308,2,Let me look and I'll see what we can do.,ok,na,--,--,0.7500,None,
308,3,The first thing I might do is change 2 and 2/3 to an improper fraction.  Do you remember how to do that?,ye,true,--,--,0.7500,"1) Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b). Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers, e.g., by using visual fraction models or equations to represent the problem. For example, interpret 3/4 as the result of dividing 3 by 4, noting that 3/4 multiplied by 4 equals 3, and that when 3 wholes are shared equally among 4 people each person has a share of size 3/4. If 9 people want to share a 50-pound sack of rice equally by weight, how many pounds of rice should each person get? Between what two whole numbers does your answer lie?",
308,4,What would that be?,8/3,true,0.5262,0.5262,0.7500,"1) Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b). Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers, e.g., by using visual fraction models or equations to represent the problem. For example, interpret 3/4 as the result of dividing 3 by 4, noting that 3/4 multiplied by 4 equals 3, and that when 3 wholes are shared equally among 4 people each person has a share of size 3/4. If 9 people want to share a 50-pound sack of rice equally by weight, how many pounds of rice should each person get? Between what two whole numbers does your answer lie?",
308,5,"Nice!  Now we have 8/3 divided by 2.  We can rewrite that as 8/3 times 1/2, if we want to.",right. what next,na,--,--,0.7500,None,
308,6,We would have 8 top and (3 x 2) in our denominator.  What would that be?,8/6,true,0.6116,0.6116,0.7500,1) Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.,
308,7,Good work!  Now we just have to simplify it.,ok thankyou,na,--,--,0.7500,None,
308,8,Do you want to check your answer with me or shall I send you back?,1 and 2/3,False,0.7308,0.7308,0.7500,"1) Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b). Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers, e.g., by using visual fraction models or equations to represent the problem. For example, interpret 3/4 as the result of dividing 3 by 4, noting that 3/4 multiplied by 4 equals 3, and that when 3 wholes are shared equally among 4 people each person has a share of size 3/4. If 9 people want to share a 50-pound sack of rice equally by weight, how many pounds of rice should each person get? Between what two whole numbers does your answer lie?",
308,9,Almost--that would be too big.  8/6 would be 4/3. 4/3 as a mixed fraction would be?,1 1/3,true,0.7078,0.7078,0.7500,"1) Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b). Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers, e.g., by using visual fraction models or equations to represent the problem. For example, interpret 3/4 as the result of dividing 3 by 4, noting that 3/4 multiplied by 4 equals 3, and that when 3 wholes are shared equally among 4 people each person has a share of size 3/4. If 9 people want to share a 50-pound sack of rice equally by weight, how many pounds of rice should each person get? Between what two whole numbers does your answer lie?",
308,10,That's it!  Nicely done.,,na,--,--,0.7500,None,
,,,,,,,,,
311,1,Hi! How can I help?,helloooooooo. im struggling. i dont getmaths. 😱,na,--,--,0.6667,None,
311,2,Let's take a look :). Do you know how to find 1% of 200?,devide it by 99,False,--,--,0.6667,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
311,3,not quite! We need to divide by 100. Remember the whole is 100% so 200 represents 100%. 1% will be 1/100 of this,ok,na,--,--,0.6667,None,
311,4,So can you divide 200 by 100?,yes. 😺,na,--,--,0.6667,None,
311,5,What will we get?,2. 🙈,true,0.8901,0.8901,0.6667,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
311,6,great! So 1% = 2. How could we use that to find 4%?,i think so🤔 but do we times it by 4,true,0.5545,0.5545,0.6667,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
311,7,oerfect! *perfect!,yayyyyyyyyyyyyyy🥰🎉,na,--,--,0.6667,None,
311,8,What will that give us?,ok i know what is it 4. i gtg,False,0.7403,0.7403,0.6667,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
311,9,So we know that 1% is 2. We have to multiply the 2 by 4 to find 4%,oh it is 8,na,--,--,0.6667,None,
311,10,Tada!! 🤩🤩🤩🤩,byeeeeeeeeeeeeeeee. 👯‍♂️,na,--,--,0.6667,None,
311,11,😀,,na,--,--,0.6667,None,
,,,,,,,,,
312,1,"Hi Nina, how can I help? Sorry! Tina lol",hello Lila can you  help me,na,--,--,0.5000,None,
312,2,Of course! Have you worked out how to start this question?,It doesn't matter if u call me Nina i get called that all the time😀. no. i believe you do 60% out of 100%,False,--,--,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
312,3,"It looks weird to have more than 100%, but you can still work it out like other percentages.",then x that by2,False,0.4205,0.4205,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
312,4,"That would definitely work, how will you find 60%?",find 50 %  which is 50 then 10 % which is 10 add them together. and you have  60 %,False,0.3870,0.3870,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
312,5,"Good strategy but careful... 50% of 50 is 25, not 50. And for 10% we do 50 ÷ 10 so it's 5",no i said 60% of a 100. then you x that by 2. * your answer by 2,False,0.6572,0.6572,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
312,6,"Oh I see! If you find 60% of 100 you won't need to x by 2 at the end, because you doubled it at the start instead",oh ok. so the answer will be 60 % am i correct,False,0.6241,0.6241,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
312,7,"60 is correct, yes! That's a really good way of working it out.",oh yhank you. * thank you,na,--,--,0.5000,None,
312,8,Just make sure you're clear on when you need to double it again or not :),ok,na,--,--,0.5000,None,
312,9,Ready to move on>. ?,yed. yes. i cant spell. 😀,na,--,--,0.5000,None,
312,10,"Me neither today, don't worry!! Bye! 👋",bye,na,--,--,0.5000,None,
,,,,,,,,,
313,0,--,hello amelia,na,--,--,1.0000,None,
313,1,Hi! How are you getting on with this question?,im struggling to understand it,na,--,--,1.0000,None,
313,2,So I would start by finding 1% which would be 200 divided by 100. Then 0.5% which is half your 1% answer. So what would they be?,im so confused,False,--,--,1.0000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
313,3,"So your starting number is always worth 100%. So here 100% = 200. If we want 1.5% we need to break it into percentages we can find from 100%. like in the video. So we start with 1%. Which is 200 divided by 100, so what would that give us for 1%?",2,true,0.6225,0.6225,1.0000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
313,4,So 1% = 2. now 0.5% is half of 1%. So what's half of 2,1,true,0.7776,0.7776,1.0000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
313,5,Superb. So 1% = 2. And 0.5% = 1. What can we do with those to get 1.5%?,add them together?,true,0.5358,0.5358,1.0000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
313,6,AMAZING! So what will 1.5% be?,3?,true,0.8689,0.8689,1.0000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
313,7,Brilliant!,yayy,na,--,--,1.0000,None,
313,8,"So percentages are like little bricks that you work out, then you can stack them together to get funny number percentages like 1.5%. You start with things like 1% 10% 25% or 50%, whatever is close to the one you want, and go from there",ok,na,--,--,1.0000,None,
313,9,Well done Sophia! I'll let you go back and pop your answer in,,na,--,--,1.0000,None,
,,,,,,,,,
314,1,"Hello Liam, how can I help?",im strugling still. im strugerling,na,--,--,0.6667,None,
314,2,"That's OK, let's see what we can do togehter.",is it 23,na,--,--,0.6667,None,
314,3,Because?,i added 4 to 19,true,--,--,0.6667,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
314,4,How confident do you feel about that answer?,no very confident extremly confident that ive got it wrong,na,--,--,0.6667,None,
314,5,let's work on that then. You say you added 4 to 19 - and I agree that that makes 23. Can you explain why you chose to add four to 19?,because 11 -7 = 4,true,0.4809,"0.4991, 0.4627",0.6667,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.
2) Identify arithmetic patterns (including patterns in the addition table or multiplication table), and explain them using properties of operations. For example, observe that 4 times a number is always even, and explain why 4 times a number can be decomposed into two equal addends.",
314,6,Have you checked whether that's the pattern between each pair of numbers?,no but for 11 togo to 15 then its 4. 11-15=4,true,0.5728,"0.5792, 0.5665",0.6667,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.
2) Identify arithmetic patterns (including patterns in the addition table or multiplication table), and explain them using properties of operations. For example, observe that 4 times a number is always even, and explain why 4 times a number can be decomposed into two equal addends.",
314,7,And 15 to 19?,4,true,0.7104,"0.7207, 0.7001",0.6667,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.
2) Identify arithmetic patterns (including patterns in the addition table or multiplication table), and explain them using properties of operations. For example, observe that 4 times a number is always even, and explain why 4 times a number can be decomposed into two equal addends.",
314,8,Looks like it really is +4 each time then. That means your answer of 23 makes sense - but you're not convinced by it?,im conviced,na,--,--,0.6667,None,
314,9,OK! Shall I pass you back so you can tell Eedi?,👍,na,--,--,0.6667,None,
314,10,Will do!,,na,--,--,0.6667,None,
,,,,,,,,,
315,1,Hey! How can I help? 😃,hi. I need help on this question,na,--,--,1.0000,None,
315,2,similar shapes mean that one is an enlargement of the other.,yes ok,na,--,--,1.0000,None,
315,3,we need to check the scale factor between the corresponding sides of each pair of shapes. Let's start with Jack. which side corresponds to the 4cm om the larger rectangle?,No,False,--,--,1.0000,"1) Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them.
2) Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides.",
315,4,it is the 6cm,Yes,na,--,--,1.0000,None,
315,5,we do 6/4 to get the scale factor. what is 6/4?,2,False,0.4366,"0.4346, 0.4386",1.0000,"1) Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them.
2) Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides.",
315,6,not quite. can you simplify 6/4?,3/2,true,0.5950,"0.5930, 0.5970",1.0000,"1) Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them.
2) Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides.",
315,7,great. 3/2 = 1.5,Yes,na,--,--,1.0000,None,
315,8,now do the same with the heights 6 and 9. 9/6 = ?,3/2,true,0.7144,"0.7189, 0.7099",1.0000,"1) Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them.
2) Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides.",
315,9,perfect. so both pairs of sides have the same scale factor. they are similar,Yes sir,na,--,--,1.0000,None,
315,10,now if we look at Lisa's,YESW,na,--,--,1.0000,None,
315,11,8/4 and 10/6. does 8/4 = 10/6?,4/2 AND 5/3,true,0.6559,"0.6584, 0.6533",1.0000,"1) Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them.
2) Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides.",
315,12,so they are not similar,NO,na,--,--,1.0000,None,
315,13,are you happy with the answer?,THEY are not,na,--,--,1.0000,None,
315,14,Only Jack is correct.,Yes,na,--,--,1.0000,None,
315,15,Great - I will pass you back to put your answer in. Bye,,na,--,--,1.0000,None,
,,,,,,,,,
316,1,Hi Laszlo 👋👋👋,Hu. Hi. Help,na,--,--,0.4000,None,
316,2,How can I help? 😃,Witch of the following verctors describe how to get from point p to point Q,na,--,--,0.4000,None,
316,3,So how many to the right do we need to go from P to get to Q?,4,true,--,--,0.4000,1) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.,
316,4,Great so which two answers do we know are not correct so far? 😁,D and c,False,0.5355,0.5355,0.4000,1) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.,
316,5,It could be C because that has a 4 in... So the top number tells us the left and right. The bottom number tells us up/ down. How far up do we have to go to get from P to Q? 🧠🧠🧠,3,False,0.5088,0.5088,0.4000,1) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.,
316,6,Not quite.. Double check your counting..,2,true,0.5833,0.5833,0.4000,1) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.,
316,7,"Perfect so we go right 4 and up 2 ✅✅✅. So which of A, B, C or D must be correct? 😊👌",A,False,0.6123,0.6123,0.4000,1) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.,
316,8,A tells us to go right 2 and up 4... Is that what we want? 😊😊😊,No I mean b. B,true,0.6618,0.6618,0.4000,1) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.,
316,9,FANTASTIC WORKING OUT 😃🏆👍💥⭐😊😁✅. Does this question make more sense now? 😊,Yh,na,--,--,0.4000,None,
316,10,Awesome to hear! 👂. Ready to go back to eedi? 🤖,Mhm,na,--,--,0.4000,None,
316,11,"Awesome, I’ll pass you back to the lesson 😃👍. Excellent work ✅. Bye for now 👋👋👋",,na,--,--,0.4000,None,
,,,,,,,,,
317,0,--,hi,na,--,--,0.6667,None,
317,1,"Hi Sophia, would you like some help? 😀",yes,na,--,--,0.6667,None,
317,2,"No worries. We are looking for the number of Jazz CDs. If each circle is worth 4, how many does he have?",12. also please call me MelodYMm,False,--,--,0.6667,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
2) Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem.",
317,3,No worries,I like ur eyebrows btw,na,--,--,0.6667,None,
317,4,"The whole cds are worth 12, but he also has a quarter of a cd. how much is that quarter worth?",1,true,0.5091,"0.5010, 0.5172",0.6667,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
2) Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem.",
317,5,perfect. so how many is that altogether?,ok ty. 13,true,0.5683,"0.5651, 0.5715",0.6667,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
2) Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem.",
317,6,perfect. I'll hand you back so you can enter your answer,hi,na,--,--,0.6667,None,
317,7,"Hi, would you like some help?",did u hear that this app is scamming people. into thinking they can win an ipad,na,--,--,0.6667,None,
317,8,You can win an ipad. It's not a scam,r u sure,na,--,--,0.6667,None,
317,9,if you go in the shop it should tell you all the prizes that are available,ok bye,na,--,--,0.6667,None,
317,10,Bye 👋. Hi again 😀,"hello. im sorry for before. anyway, I need help",na,--,--,0.6667,None,
317,11,"no worries. With this one it is asking how many Jazz CDs they have. If each whole circle is worth 4, how much are the 3 whole circles worth?",13,False,0.6512,"0.6365, 0.6658",0.6667,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
2) Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem.",
317,12,"perfect, great work 🙌",yayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy 😄,na,--,--,0.6667,None,
317,13,Would you like to go back to the lesson to enter your answer?,yes. bye. and call me MelodYMm,na,--,--,0.6667,None,
,,,,,,,,,
318,1,Hi again!,hi! im stuck,na,--,--,0.8333,None,
318,2,"No problem, any ideas how to start?",not really,na,--,--,0.8333,None,
318,3,What does one symbol represent on the pictogram?,4,true,--,--,0.8333,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.",
318,4,"Great, so for example could I represent 5 CDs using whole symbols, or would I need extra bits?",extra bit. but just 1,true,0.7414,"0.7461, 0.7367",0.8333,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
2) Find all factor pairs for a whole number in the range 1–100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1–100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1–100 is prime or composite.",
318,5,Exactly. What about 8 CDs?,2 CD icons,true,0.7176,"0.7215, 0.7136",0.8333,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
2) Find all factor pairs for a whole number in the range 1–100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1–100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1–100 is prime or composite.",
318,6,"Fab, so so how do you know when you can represent a number using whole symbols?",because there isnt any left?,False,0.6370,"0.6385, 0.6356",0.8333,"1) Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
2) Find all factor pairs for a whole number in the range 1–100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1–100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1–100 is prime or composite.",
